codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_vel,vento_direcao,vento_rajada,radiacao,precipitacao
A242,28/02/2019,16,29.6,30.2,27.6,56,71,55,20.0,22.1,20.0,1014.2,1015.1,1014.2,3.0,17,6.9,2616.,0.0
A242,28/02/2019,03,22.1,22.5,22.1,100,100,100,22.1,22.5,22.1,1013.5,1013.8,1013.5,0.6,141,0.9,-3.54,0.0
A242,28/02/2019,22,25.3,27.5,25.3,81,82,69,21.8,22.0,20.7,1012.5,1012.5,1011.9,1.0,48,5.0,62.55,0.0
A242,28/02/2019,15,28.6,29.4,27.8,66,70,60,21.6,22.5,20.5,1015.1,1015.5,1015.1,2.7,42,7.3,2741.,0.2
A242,28/02/2019,09,21.0,21.1,20.8,100,100,100,21.0,21.1,20.8,1012.4,1012.4,1012.0,0.4,136,1.0,-2.30,0.0
A242,28/02/2019,21,27.5,28.3,27.5,69,69,61,21.2,21.6,20.2,1011.9,1011.9,1011.6,2.3,41,6.9,416.4,0.0
A242,28/02/2019,23,23.7,25.3,23.7,90,90,81,21.9,21.9,21.7,1013.1,1013.1,1012.5,0.7,65,2.9,-3.54,0.0
A242,28/02/2019,05,21.5,21.8,21.5,100,100,100,21.5,21.8,21.5,1012.1,1012.9,1012.1,0.5,120,0.9,-3.53,0.0
A242,28/02/2019,01,22.8,23.3,22.8,98,98,97,22.5,22.7,22.5,1013.7,1013.7,1013.1,0.4,109,0.6,-3.54,0.0
A242,01/03/2019,00,23.1,23.7,23.1,94,94,90,22.1,22.1,22.0,1013.8,1013.8,1013.1,0.4,81,1.6,-3.54,0.0
A242,01/03/2019,01,22.7,23.1,22.7,96,96,94,22.0,22.1,22.0,1014.1,1014.2,1013.8,0.4,111,0.7,-3.54,0.0
A242,01/03/2019,02,22.3,22.7,22.3,98,98,96,21.9,22.0,21.8,1014.4,1014.4,1014.1,0.5,135,1.0,-3.42,0.0
A242,01/03/2019,03,21.8,22.3,21.8,98,98,97,21.5,21.9,21.5,1014.2,1014.5,1014.2,0.6,136,1.1,-3.45,0.0
A242,01/03/2019,04,21.6,21.8,21.6,100,100,98,21.6,21.6,21.3,1013.4,1014.2,1013.4,0.4,101,1.1,-3.53,0.0
A242,01/03/2019,05,21.3,21.6,21.3,100,100,100,21.3,21.6,21.3,1012.7,1013.4,1012.7,0.8,137,1.2,-3.37,0.0
A242,01/03/2019,06,21.1,21.4,21.1,100,100,100,21.1,21.4,21.1,1012.2,1012.7,1012.2,0.4,138,1.2,-3.53,0.0
A242,01/03/2019,07,20.9,21.1,20.9,100,100,100,20.9,21.1,20.9,1011.9,1012.2,1011.8,0.3,133,1.2,-3.53,0.0
A242,01/03/2019,14,27.1,27.1,26.2,81,85,78,23.6,23.8,22.3,1015.2,1015.4,1015.0,1.4,43,7.1,1225.,0.0
A242,01/03/2019,08,20.8,20.9,20.8,100,100,100,20.8,20.9,20.8,1011.9,1012.0,1011.8,0.4,183,0.8,-3.51,0.0
A242,01/03/2019,09,20.8,20.9,20.7,100,100,100,20.8,20.9,20.7,1012.2,1012.2,1011.9,0.3,113,1.1,-2.91,0.0
A242,01/03/2019,10,20.5,20.8,20.5,100,100,100,20.5,20.8,20.5,1012.8,1012.8,1012.2,0.5,140,1.3,12.23,0.0
A242,01/03/2019,11,21.9,21.9,20.5,100,100,100,21.9,21.9,20.6,1013.7,1013.7,1012.8,0.5,126,2.2,294.8,0.0
A242,01/03/2019,12,24.8,24.8,21.9,91,100,90,23.3,23.4,22.0,1014.4,1014.4,1013.7,1.1,30,2.2,1153.,0.0
A242,01/03/2019,13,26.6,26.6,24.8,81,92,81,23.0,23.8,22.8,1015.0,1015.0,1014.4,2.9,26,6.8,1581.,0.0
A242,01/03/2019,15,27.6,28.8,27.1,74,82,70,22.5,24.3,22.2,1014.6,1015.2,1014.6,3.0,14,7.4,2700.,0.0
A242,01/03/2019,16,28.1,28.5,27.3,72,78,68,22.6,23.8,21.7,1013.8,1014.6,1013.8,2.4,30,7.2,1799.,0.0
A242,01/03/2019,17,27.9,28.6,27.5,74,78,71,22.8,23.9,22.6,1012.9,1013.8,1012.9,1.9,25,6.9,1436.,0.0
A242,01/03/2019,18,27.6,28.2,27.4,73,75,70,22.4,23.0,22.0,1012.0,1012.9,1012.0,2.4,45,6.7,1094.,0.0
A242,01/03/2019,19,28.6,29.5,27.6,67,74,65,21.9,23.2,21.6,1011.6,1012.0,1011.5,2.7,30,7.0,2058.,0.0
A242,01/03/2019,20,28.1,29.5,27.8,71,71,64,22.3,23.2,21.5,1011.6,1011.6,1011.5,2.2,24,7.0,1373.,0.0
A242,01/03/2019,21,27.2,28.7,27.1,75,75,67,22.3,22.7,21.6,1012.1,1012.1,1011.6,1.6,30,6.4,370.8,0.0
A242,01/03/2019,22,25.9,27.2,25.9,81,82,74,22.3,22.8,21.9,1012.6,1012.6,1012.1,1.3,45,5.0,93.80,0.0
A242,01/03/2019,23,24.6,25.9,24.6,88,89,81,22.5,22.9,22.3,1013.2,1013.2,1012.6,1.4,50,3.8,-3.35,0.0
A242,02/03/2019,13,26.1,26.6,25.4,83,89,82,23.1,23.9,22.9,1014.9,1014.9,1014.4,2.0,42,5.1,1415.,0.0
A242,02/03/2019,00,24.1,24.7,24.1,91,91,87,22.6,22.6,22.4,1013.6,1013.6,1013.2,0.9,41,3.8,-3.53,0.0
A242,02/03/2019,01,23.7,24.1,23.7,94,94,91,22.7,22.7,22.6,1013.9,1013.9,1013.6,0.6,66,2.3,-2.72,0.0
A242,02/03/2019,02,23.3,23.7,23.3,95,95,94,22.5,22.8,22.5,1014.1,1014.1,1013.9,0.6,92,1.2,-2.92,0.0
A242,02/03/2019,03,22.9,23.3,22.9,97,97,95,22.4,22.6,22.3,1013.9,1014.1,1013.9,0.3,112,1.2,-3.53,0.0
A242,02/03/2019,04,22.6,22.9,22.6,98,98,97,22.2,22.4,22.2,1013.3,1013.9,1013.3,0.4,118,0.6,-3.44,0.0
A242,02/03/2019,05,22.3,22.6,22.3,100,100,98,22.3,22.4,22.0,1012.6,1013.3,1012.6,0.3,123,0.8,-2.96,0.0
A242,02/03/2019,06,22.0,22.4,22.0,100,100,100,22.0,22.4,22.0,1012.1,1012.6,1012.1,0.5,137,1.1,-2.89,0.0
A242,02/03/2019,07,21.8,22.1,21.8,100,100,100,21.8,22.1,21.8,1011.9,1012.1,1011.9,0.8,149,1.1,-3.26,0.0
A242,02/03/2019,08,21.5,21.8,21.5,100,100,100,21.5,21.8,21.5,1012.2,1012.2,1011.9,0.2,128,1.1,-3.41,0.0
A242,02/03/2019,09,21.3,21.5,21.3,100,100,100,21.3,21.5,21.3,1012.4,1012.4,1012.1,0.3,146,0.6,-3.53,0.0
A242,02/03/2019,10,21.1,21.3,21.0,100,100,100,21.1,21.3,21.0,1013.0,1013.0,1012.4,0.3,94,1.2,15.41,0.0
A242,02/03/2019,14,27.7,28.0,26.1,76,86,73,23.0,24.4,22.3,1014.9,1015.0,1014.8,2.6,30,5.8,2008.,0.0
A242,02/03/2019,11,22.4,22.4,21.1,100,100,100,22.4,22.4,21.1,1013.7,1013.7,1013.0,0.2,131,0.5,292.1,0.0
A242,02/03/2019,12,25.4,25.4,22.4,88,100,87,23.3,23.8,22.4,1014.4,1014.4,1013.7,1.9,28,3.6,1278.,0.0
A242,02/03/2019,15,29.4,29.5,27.7,67,76,63,22.6,23.4,21.3,1014.0,1014.9,1014.0,2.8,26,7.9,2659.,0.0
A242,02/03/2019,16,29.6,30.5,28.4,61,71,61,21.2,23.6,21.2,1013.0,1014.0,1013.0,2.5,38,6.6,2314.,0.0
A242,02/03/2019,17,29.5,30.2,28.9,64,71,61,21.9,23.1,21.3,1012.1,1013.0,1012.1,2.9,47,7.1,2110.,0.0
A242,02/03/2019,18,30.6,31.1,29.0,60,68,58,21.9,22.8,21.4,1011.0,1012.1,1011.0,2.7,40,7.7,2589.,0.0
A242,02/03/2019,19,30.2,31.0,29.9,61,63,59,21.9,22.6,21.1,1010.5,1011.0,1010.5,3.7,14,7.6,2496.,0.0
A242,02/03/2019,20,29.2,30.4,29.1,63,65,58,21.3,22.3,21.3,1010.6,1010.7,1010.5,2.8,31,7.3,1452.,0.0
A242,02/03/2019,21,27.9,29.3,27.9,69,69,62,21.7,22.0,21.1,1010.7,1010.8,1010.6,2.7,29,6.6,422.7,0.0
A242,02/03/2019,22,26.1,27.9,26.1,78,80,69,22.0,22.5,21.6,1011.3,1011.3,1010.7,1.4,43,5.8,60.50,0.0
A242,02/03/2019,23,24.6,26.1,24.6,87,87,78,22.2,22.4,21.8,1012.0,1012.0,1011.3,1.0,47,6.7,-3.54,0.0
A242,03/03/2019,00,23.6,24.6,23.6,92,92,87,22.3,22.3,22.1,1012.8,1012.8,1012.0,0.5,91,2.5,-3.54,0.0
A242,03/03/2019,01,23.1,23.6,23.1,95,95,92,22.3,22.4,22.3,1013.7,1013.7,1012.8,0.5,132,0.8,-3.53,0.0
A242,03/03/2019,02,22.7,23.1,22.7,97,97,95,22.2,22.3,22.2,1013.9,1014.0,1013.7,0.3,115,1.0,-3.53,0.0
A242,03/03/2019,13,27.1,27.3,24.9,80,90,80,23.5,24.1,22.8,1014.1,1014.2,1013.7,1.6,12,4.4,1719.,0.0
A242,03/03/2019,03,22.4,22.7,22.4,98,98,97,22.1,22.2,22.1,1013.7,1014.0,1013.7,0.8,140,1.2,-3.51,0.0
A242,03/03/2019,04,22.1,22.5,22.1,98,98,98,21.8,22.1,21.8,1012.9,1013.7,1012.9,0.6,141,1.2,-3.24,0.0
A242,03/03/2019,05,21.8,22.1,21.8,100,100,98,21.8,22.1,21.8,1012.1,1012.9,1012.1,0.7,145,1.2,-3.21,0.0
A242,03/03/2019,07,21.7,21.7,21.4,100,100,100,21.7,21.7,21.5,1011.2,1011.4,1011.2,0.3,128,1.1,-2.88,0.0
A242,03/03/2019,06,21.5,21.8,21.5,100,100,100,21.5,21.8,21.5,1011.4,1012.1,1011.4,0.3,137,1.0,-3.41,0.0
A242,03/03/2019,08,21.6,21.8,21.6,100,100,100,21.6,21.7,21.6,1011.1,1011.2,1011.1,0.4,124,1.1,-2.47,0.0
A242,03/03/2019,09,21.3,21.6,21.3,100,100,100,21.3,21.6,21.3,1011.5,1011.5,1011.1,0.9,138,1.2,-3.20,0.0
A242,03/03/2019,10,21.4,21.4,21.1,100,100,100,21.4,21.4,21.1,1012.1,1012.1,1011.5,0.6,54,1.2,12.69,0.0
A242,03/03/2019,11,22.7,22.7,21.3,100,100,100,22.7,22.7,21.3,1012.9,1012.9,1012.1,0.4,165,0.9,300.9,0.0
A242,03/03/2019,14,27.8,27.8,27.0,75,81,75,22.9,23.5,22.7,1014.1,1014.2,1014.1,2.2,55,6.1,1389.,0.0
A242,03/03/2019,12,24.9,25.0,22.5,89,100,89,23.0,23.7,22.5,1013.7,1013.7,1012.9,0.8,35,2.2,1044.,0.0
A242,03/03/2019,15,28.8,29.3,27.7,65,76,64,21.6,23.9,21.5,1013.3,1014.1,1013.3,2.0,32,5.6,2126.,0.0
A242,03/03/2019,16,28.5,29.9,28.5,68,68,61,21.9,22.8,21.4,1012.7,1013.3,1012.7,3.1,46,6.9,2425.,0.0
A242,03/03/2019,17,29.5,29.7,28.5,64,69,63,21.9,23.2,21.7,1011.7,1012.7,1011.6,3.2,43,6.9,2010.,0.0
A242,03/03/2019,18,29.1,29.5,28.1,66,73,63,22.1,23.0,21.4,1011.0,1011.7,1011.0,2.4,50,8.1,1727.,0.0
A242,03/03/2019,19,28.8,29.3,28.6,66,68,64,21.8,22.4,21.5,1010.6,1011.0,1010.6,2.5,38,7.6,1737.,0.0
A242,03/03/2019,20,27.6,28.8,27.5,71,73,64,21.9,22.4,21.1,1010.8,1010.8,1010.6,1.6,39,7.9,558.5,0.0
A242,03/03/2019,21,26.2,27.6,26.2,79,81,71,22.3,23.2,21.8,1010.9,1010.9,1010.8,1.2,59,4.3,151.2,0.0
A242,03/03/2019,22,25.1,26.2,25.1,83,84,78,22.1,22.6,21.9,1011.1,1011.1,1010.9,1.0,56,3.7,50.11,0.0
A242,03/03/2019,23,24.4,25.1,24.4,88,88,83,22.2,22.3,21.9,1011.8,1011.8,1011.1,0.4,101,2.8,-3.02,0.0
A242,04/03/2019,00,23.7,24.4,23.7,94,94,88,22.7,22.8,22.2,1012.6,1012.6,1011.8,0.5,138,1.7,-3.51,0.0
A242,04/03/2019,01,23.5,23.7,23.5,96,96,94,22.9,22.9,22.7,1013.0,1013.0,1012.6,0.4,129,1.2,-2.71,0.0
A242,04/03/2019,02,23.5,23.6,23.4,97,97,96,23.0,23.0,22.9,1013.2,1013.2,1013.0,0.4,126,0.8,-2.31,0.0
A242,04/03/2019,03,23.5,23.5,23.4,98,98,97,23.1,23.1,22.9,1012.8,1013.2,1012.8,0.6,148,0.9,-2.11,0.0
A242,04/03/2019,04,23.4,23.5,23.4,100,100,98,23.4,23.5,23.1,1012.1,1012.8,1012.0,0.3,120,0.9,-1.81,0.0
A242,04/03/2019,05,23.2,23.4,23.2,100,100,100,23.2,23.4,23.2,1011.6,1012.1,1011.6,0.2,118,1.0,-2.18,0.0
A242,04/03/2019,06,23.3,23.3,23.2,100,100,100,23.3,23.3,23.2,1011.0,1011.6,1011.0,0.5,66,1.2,-2.11,0.0
A242,04/03/2019,07,23.1,23.4,23.1,100,100,100,23.1,23.4,23.1,1010.7,1011.0,1010.7,0.4,88,1.3,-2.41,0.0
A242,04/03/2019,08,23.1,23.2,23.1,100,100,100,23.1,23.2,23.1,1011.0,1011.0,1010.7,0.4,135,1.0,-1.87,0.0
A242,04/03/2019,09,23.0,23.1,22.9,100,100,100,23.0,23.1,23.0,1011.3,1011.3,1011.0,0.3,128,0.9,-2.41,0.0
A242,04/03/2019,14,27.7,28.3,26.5,76,86,73,23.2,24.8,22.4,1013.9,1014.0,1013.8,3.0,43,6.9,2129.,0.0
A242,04/03/2019,10,23.2,23.2,23.0,100,100,100,23.2,23.2,23.0,1011.9,1011.9,1011.3,1.3,46,4.2,6.289,0.4
A242,04/03/2019,11,24.0,24.0,23.2,100,100,100,24.0,24.0,23.2,1012.8,1012.8,1011.9,0.4,187,4.7,196.1,0.0
A242,04/03/2019,12,25.5,25.5,24.0,93,100,93,24.2,24.3,23.0,1013.4,1013.4,1012.8,0.4,6,1.5,903.9,0.0
A242,04/03/2019,13,26.6,26.7,25.1,84,93,84,23.6,24.2,22.9,1014.0,1014.0,1013.4,1.9,30,5.4,1278.,0.0
A242,04/03/2019,15,29.0,29.8,27.7,64,76,64,21.5,23.6,21.5,1013.4,1013.9,1013.4,3.4,28,7.3,2876.,0.0
A242,04/03/2019,17,26.2,29.4,26.1,76,76,65,21.7,22.9,21.2,1012.2,1012.7,1012.2,3.0,43,8.8,1393.,0.0
A242,04/03/2019,16,29.3,29.3,28.4,68,69,64,22.8,22.8,21.2,1012.7,1013.5,1012.7,2.2,46,7.8,1849.,0.2
A242,04/03/2019,18,28.5,28.5,26.2,74,77,71,23.4,23.7,21.3,1011.2,1012.2,1011.2,2.2,28,6.6,1329.,0.0
A242,04/03/2019,19,27.3,28.7,27.3,80,81,69,23.6,23.8,22.2,1010.6,1011.2,1010.6,1.9,43,5.6,1044.,0.0
A242,04/03/2019,20,28.8,28.9,26.6,68,89,67,22.3,24.8,22.0,1010.4,1010.6,1010.3,2.5,7,5.6,1148.,0.0
A242,04/03/2019,21,26.2,28.9,26.2,82,83,68,22.9,23.2,22.2,1010.5,1010.6,1010.4,1.3,55,7.9,290.6,0.0
A242,04/03/2019,22,25.4,26.3,25.2,87,89,82,23.0,23.5,23.0,1011.2,1011.2,1010.5,1.7,59,4.5,31.18,0.0
A242,04/03/2019,23,24.5,25.5,24.5,90,90,83,22.8,22.8,22.3,1011.8,1011.8,1011.2,1.3,61,5.0,-3.54,0.0
A242,05/03/2019,00,24.0,24.5,23.9,92,94,90,22.6,22.9,22.5,1012.7,1012.7,1011.8,1.7,58,3.7,-2.98,0.0
A242,05/03/2019,01,23.3,24.1,23.3,95,95,91,22.5,22.7,22.3,1013.4,1013.4,1012.7,0.5,114,3.7,-3.35,0.0
A242,05/03/2019,02,23.6,23.6,23.3,95,96,95,22.7,22.8,22.5,1013.7,1013.8,1013.4,0.9,49,2.6,-3.20,0.0
A242,05/03/2019,03,23.1,23.6,23.1,96,96,95,22.5,22.8,22.5,1013.3,1013.7,1013.3,0.6,136,2.6,-2.90,0.0
A242,05/03/2019,04,22.6,23.1,22.6,98,98,96,22.3,22.5,22.2,1012.8,1013.3,1012.8,0.2,132,1.0,-3.51,0.0
A242,05/03/2019,05,22.3,22.6,22.3,100,100,98,22.3,22.3,22.1,1012.1,1012.8,1012.1,0.3,104,0.6,-3.44,0.0
A242,05/03/2019,06,22.1,22.3,22.1,100,100,100,22.1,22.3,22.1,1011.7,1012.1,1011.7,0.8,134,1.1,-2.99,0.0
A242,05/03/2019,07,21.9,22.2,21.9,100,100,100,21.9,22.2,21.9,1011.5,1011.7,1011.5,0.3,115,1.0,-3.28,0.0
A242,05/03/2019,08,21.6,21.9,21.6,100,100,100,21.6,21.9,21.6,1011.8,1011.8,1011.5,0.4,138,1.1,-3.43,0.0
A242,05/03/2019,09,21.3,21.6,21.3,100,100,100,21.3,21.6,21.3,1011.8,1011.9,1011.7,0.6,137,1.0,-3.16,0.0
A242,05/03/2019,10,21.3,21.4,21.2,100,100,100,21.3,21.3,21.2,1012.3,1012.3,1011.8,0.7,138,1.1,16.02,0.0
A242,05/03/2019,14,29.4,29.4,27.7,67,76,64,22.6,23.9,21.7,1014.1,1014.3,1014.0,3.2,37,6.9,2463.,0.0
A242,05/03/2019,11,22.8,22.8,21.3,100,100,100,22.8,22.8,21.3,1012.8,1012.8,1012.3,0.2,161,1.1,323.2,0.0
A242,05/03/2019,12,25.6,25.6,22.8,88,100,87,23.4,23.7,22.8,1013.4,1013.4,1012.8,1.5,48,3.6,1305.,0.0
A242,05/03/2019,13,28.1,28.1,25.6,76,88,75,23.4,24.1,22.2,1014.0,1014.0,1013.4,1.4,42,7.5,2200.,0.0
A242,05/03/2019,15,29.1,29.9,28.7,64,68,62,21.5,22.7,21.3,1013.6,1014.1,1013.6,2.3,42,6.9,2107.,0.0
A242,05/03/2019,16,30.5,30.5,28.8,60,67,59,21.8,23.1,21.0,1012.7,1013.6,1012.7,2.0,39,6.4,2349.,0.0
A242,05/03/2019,17,30.4,30.6,29.1,60,69,57,21.8,23.6,21.2,1011.8,1012.7,1011.8,1.1,49,5.3,1958.,0.0
A242,05/03/2019,18,31.2,31.4,30.1,55,61,54,21.1,22.4,20.7,1010.6,1011.8,1010.6,1.9,59,6.0,2804.,0.0
A242,05/03/2019,19,30.7,31.4,30.4,59,60,53,21.8,22.1,20.2,1010.2,1010.7,1010.1,1.7,56,5.5,1987.,0.0
A242,05/03/2019,20,30.0,30.9,29.4,60,67,56,21.4,22.7,20.7,1010.0,1010.2,1010.0,1.7,73,5.0,1209.,0.0
A242,05/03/2019,21,28.3,30.0,28.3,69,69,57,22.1,22.1,20.6,1010.3,1010.3,1010.0,1.2,65,4.5,426.8,0.0
A242,05/03/2019,22,25.4,28.3,25.4,81,82,69,22.0,22.6,21.8,1010.9,1010.9,1010.3,0.6,94,3.0,53.99,0.0
A242,05/03/2019,23,24.2,25.4,24.2,91,91,81,22.6,22.7,22.0,1011.6,1011.6,1010.9,0.5,97,1.4,-3.54,0.0
A242,06/03/2019,00,23.5,24.2,23.5,94,94,91,22.4,22.7,22.4,1012.2,1012.2,1011.6,0.8,79,1.5,-3.54,0.0
A242,06/03/2019,01,23.4,23.5,23.3,95,95,93,22.6,22.6,22.4,1012.8,1012.8,1012.2,0.4,98,1.8,-3.54,0.0
A242,06/03/2019,02,22.9,23.4,22.9,97,97,95,22.4,22.6,22.4,1013.0,1013.0,1012.8,0.3,79,0.8,-3.54,0.0
A242,06/03/2019,03,22.7,23.0,22.6,98,98,97,22.3,22.5,22.3,1013.1,1013.2,1013.0,0.5,127,1.1,-3.28,0.0
A242,06/03/2019,04,22.5,22.7,22.5,100,100,98,22.5,22.5,22.2,1012.7,1013.1,1012.7,0.3,130,0.8,-3.46,0.0
A242,06/03/2019,05,22.3,22.5,22.3,100,100,100,22.3,22.4,22.3,1012.2,1012.7,1012.2,0.3,144,0.9,-3.25,0.0
A242,06/03/2019,06,22.1,22.4,22.1,100,100,100,22.1,22.3,22.1,1011.7,1012.2,1011.7,0.7,150,1.0,-3.23,0.0
A242,06/03/2019,07,21.9,22.1,21.9,100,100,100,21.9,22.1,21.9,1011.4,1011.7,1011.3,0.4,123,1.2,-2.93,0.0
A242,06/03/2019,08,22.0,22.0,21.9,100,100,100,22.0,22.0,21.9,1011.5,1011.5,1011.3,0.7,142,1.0,-2.52,0.0
A242,06/03/2019,09,22.4,22.6,22.0,100,100,100,22.4,22.6,22.0,1011.6,1011.6,1011.4,0.7,139,2.6,-1.16,0.0
A242,06/03/2019,14,28.9,29.2,27.0,74,82,72,23.7,24.6,23.1,1014.9,1015.1,1014.9,2.2,43,6.5,2314.,0.0
A242,06/03/2019,10,22.0,22.4,22.0,100,100,100,22.0,22.4,22.0,1012.5,1012.5,1011.6,0.5,137,1.1,9.817,0.0
A242,06/03/2019,11,22.8,22.8,22.0,100,100,100,22.8,22.8,22.0,1013.1,1013.1,1012.5,0.4,53,1.5,195.6,0.0
A242,06/03/2019,12,25.9,25.9,22.9,91,100,91,24.4,24.6,22.9,1014.1,1014.1,1013.1,0.9,26,2.3,1116.,0.0
A242,06/03/2019,13,27.1,27.3,25.7,81,92,80,23.5,25.0,23.3,1014.9,1014.9,1014.1,2.5,48,6.5,1543.,0.0
A242,06/03/2019,15,28.6,29.4,28.2,72,75,69,23.1,24.2,22.8,1014.2,1014.9,1014.2,2.7,30,6.4,1732.,0.0
A242,06/03/2019,16,30.0,30.0,28.1,71,75,67,24.2,24.5,22.5,1013.4,1014.2,1013.4,2.5,20,7.0,2254.,0.0
A242,06/03/2019,17,30.2,30.3,28.9,69,75,66,23.8,24.4,22.8,1012.4,1013.4,1012.4,2.4,23,7.2,2774.,0.0
A242,06/03/2019,18,30.2,30.8,29.0,61,72,61,21.9,24.6,21.9,1011.4,1012.4,1011.4,3.0,20,7.5,2023.,0.0
A242,06/03/2019,19,30.0,30.8,29.4,63,67,61,22.1,23.0,21.9,1010.7,1011.4,1010.7,3.2,28,6.8,1707.,0.0
A242,06/03/2019,20,29.8,30.2,29.2,66,68,63,22.7,22.9,22.0,1010.4,1010.7,1010.4,2.9,28,8.2,1193.,0.0
A242,06/03/2019,21,28.4,29.8,28.3,70,71,65,22.5,22.9,22.0,1010.8,1010.8,1010.4,2.4,33,7.0,409.5,0.0
A242,06/03/2019,22,26.3,28.4,26.3,81,81,70,22.8,22.8,22.0,1011.3,1011.3,1010.8,1.0,71,6.2,78.29,0.0
A242,06/03/2019,23,25.0,26.3,25.0,88,88,81,22.8,22.9,22.6,1012.0,1012.0,1011.3,0.8,78,2.4,-3.52,0.0
A242,07/03/2019,00,24.3,25.0,24.3,92,92,88,22.9,23.0,22.8,1012.8,1012.8,1012.0,0.5,92,2.6,-3.53,0.0
A242,07/03/2019,01,23.9,24.3,23.9,94,94,92,22.9,23.1,22.9,1013.4,1013.4,1012.8,0.5,89,1.2,-3.53,0.0
A242,07/03/2019,02,23.6,23.9,23.6,96,96,94,22.9,23.0,22.8,1013.8,1013.8,1013.4,0.7,74,1.6,-3.48,0.0
A242,07/03/2019,03,23.5,23.7,23.5,97,97,96,23.0,23.0,22.9,1013.8,1014.0,1013.8,0.7,72,1.8,-3.51,0.0
A242,07/03/2019,13,27.6,27.7,25.6,76,87,76,23.0,23.9,22.7,1015.0,1015.0,1014.4,2.6,43,6.6,1875.,0.0
A242,07/03/2019,04,23.2,23.5,23.2,98,98,97,22.8,22.9,22.8,1013.2,1013.8,1013.2,0.6,72,1.2,-3.52,0.0
A242,07/03/2019,05,22.8,23.2,22.8,98,98,98,22.5,22.8,22.5,1012.5,1013.1,1012.5,0.3,121,1.1,-2.97,0.0
A242,07/03/2019,06,22.5,22.8,22.5,100,100,98,22.5,22.6,22.4,1012.0,1012.5,1012.0,0.8,139,1.0,-3.35,0.0
A242,07/03/2019,07,22.2,22.5,22.2,100,100,100,22.2,22.5,22.2,1011.6,1012.0,1011.6,0.5,123,1.2,-3.38,0.0
A242,07/03/2019,08,22.0,22.2,22.0,100,100,100,22.0,22.2,22.0,1011.8,1011.8,1011.6,0.5,144,1.0,-3.43,0.0
A242,07/03/2019,09,21.7,22.0,21.7,100,100,100,21.7,22.0,21.7,1012.2,1012.2,1011.8,0.4,139,0.9,-3.47,0.0
A242,07/03/2019,10,21.5,21.7,21.5,100,100,100,21.5,21.7,21.5,1012.6,1012.6,1012.2,0.3,131,0.8,12.17,0.0
A242,07/03/2019,14,29.0,29.0,27.6,64,77,64,21.6,23.8,21.6,1014.9,1015.1,1014.8,3.1,44,7.0,2053.,0.0
A242,07/03/2019,12,25.6,25.7,23.3,86,100,86,23.2,24.3,23.0,1014.4,1014.4,1013.5,1.9,40,4.8,1263.,0.0
A242,07/03/2019,11,23.3,23.3,21.5,100,100,100,23.3,23.3,21.5,1013.5,1013.5,1012.6,0.2,264,0.9,325.0,0.0
A242,07/03/2019,15,29.5,30.2,28.7,63,68,57,21.8,23.1,20.7,1014.2,1014.9,1014.2,2.4,38,7.0,2270.,0.0
A242,07/03/2019,16,29.2,30.0,28.7,66,70,61,22.1,22.8,21.2,1013.5,1014.2,1013.5,2.1,42,5.7,1419.,0.0
A242,07/03/2019,17,30.1,30.9,28.7,60,69,57,21.4,22.7,21.1,1012.6,1013.5,1012.6,3.3,25,7.6,1575.,0.0
A242,07/03/2019,18,29.3,30.6,28.6,68,69,60,22.7,23.0,21.2,1011.7,1012.6,1011.7,1.4,41,7.6,1439.,0.0
A242,07/03/2019,19,29.9,30.9,28.3,64,74,58,22.3,23.3,21.6,1011.0,1011.7,1011.0,2.7,50,6.3,2179.,0.0
A242,07/03/2019,20,29.7,30.5,29.7,64,64,60,22.1,22.5,21.6,1010.6,1011.0,1010.6,3.3,41,5.9,1825.,0.0
A242,07/03/2019,21,28.3,29.7,28.3,68,69,62,21.8,22.2,21.5,1011.0,1011.0,1010.6,1.9,38,7.3,577.6,0.0
A242,07/03/2019,22,26.0,28.4,26.0,80,80,67,22.1,22.7,21.5,1011.3,1011.3,1011.0,1.4,55,5.1,57.06,0.0
A242,07/03/2019,23,24.8,25.9,24.8,86,86,79,22.2,22.3,22.1,1011.8,1011.8,1011.3,1.0,72,3.2,-3.54,0.0
A242,08/03/2019,00,23.8,24.8,23.8,91,91,86,22.3,22.3,22.1,1012.3,1012.4,1011.8,0.8,84,2.5,-3.54,0.0
A242,08/03/2019,01,23.3,23.9,23.3,94,94,91,22.3,22.4,22.2,1013.1,1013.1,1012.3,0.4,110,1.9,-3.54,0.0
A242,08/03/2019,02,22.9,23.3,22.9,96,96,94,22.3,22.4,22.3,1013.4,1013.4,1013.0,0.4,133,1.3,-3.54,0.0
A242,08/03/2019,03,22.7,22.9,22.7,97,97,96,22.2,22.4,22.2,1013.5,1013.6,1013.4,0.7,135,1.0,-3.54,0.0
A242,08/03/2019,04,22.3,22.7,22.2,98,98,97,22.0,22.3,21.9,1012.5,1013.5,1012.5,0.5,137,1.0,-3.43,0.0
A242,08/03/2019,05,22.0,22.3,22.0,100,100,98,22.0,22.1,21.9,1011.6,1012.5,1011.6,0.4,108,0.9,-3.16,0.0
